ClassName,MethodName,ReturnType,AccessLevel,Static,Async,Parameters
"ReflectionUtils","CreateMethodDelegate","T","public",True,False,"this Type type; string methodName; BindingFlags flags = DefaultBindingFlags"
"ReflectionUtils","CreateMethodDelegate","Delegate","public",True,False,"this Type type; string methodName; BindingFlags flags; Type delegateType"
"ReflectionUtils","CreateMethodDelegate","T","public",True,False,"Assembly assembly; string typeName; string methodName; BindingFlags flags = DefaultBindingFlags"
"ReflectionUtils","CreateMethodDelegate","Delegate","public",True,False,"Assembly assembly; string typeName; string methodName; BindingFlags flags; Type delegateType"
"ReflectionUtils","CreateMethodDelegate","T","internal",True,False,"this Type type; string methodName; BindingFlags flags; Type delegateType; params DelegateSwizzle[] fallbackSwizzles"
"ReflectionUtils","GetMemberIncludingBaseTypes","MemberInfo","public",True,False,"this Type type; string memberName; BindingFlags flags = DefaultBindingFlags; Type stopAtType = null"
"ReflectionUtils","GetFieldIncludingBaseTypes","FieldInfo","public",True,False,"this Type type; string fieldName; BindingFlags flags = DefaultBindingFlags; Type stopAtType = null"
"ReflectionUtils","GetFieldOrThrow","FieldInfo","public",True,False,"this Type type; string fieldName; BindingFlags flags = DefaultBindingFlags"
"ReflectionUtils","GetFieldOrThrow","FieldInfo","public",True,False,"this Type type; string fieldName; BindingFlags flags = DefaultBindingFlags"
"ReflectionUtils","GetFieldOrThrow","FieldInfo","public",True,False,"this Type type; string fieldName; Type fieldType; BindingFlags flags = DefaultBindingFlags"
"ReflectionUtils","GetPropertyOrThrow","PropertyInfo","public",True,False,"this Type type; string propertyName; BindingFlags flags = DefaultBindingFlags"
"ReflectionUtils","GetPropertyOrThrow","PropertyInfo","public",True,False,"this Type type; string propertyName; Type propertyType; BindingFlags flags = DefaultBindingFlags"
"ReflectionUtils","GetPropertyOrThrow","PropertyInfo","public",True,False,"this Type type; string propertyName; BindingFlags flags = DefaultBindingFlags"
"ReflectionUtils","GetMethodOrThrow","MethodInfo","public",True,False,"this Type type; string methodName; BindingFlags flags = DefaultBindingFlags"
"ReflectionUtils","GetConstructorInfoOrThrow","ConstructorInfo","public",True,False,"this Type type; Type[] types; BindingFlags flags = DefaultBindingFlags"
"ReflectionUtils","GetNestedTypeOrThrow","Type","public",True,False,"this Type type; string name; BindingFlags flags"
"ReflectionUtils","CreateGetter","Func<object, object>","public",True,False,"this Type type; string memberName; BindingFlags flags = DefaultBindingFlags"
"ReflectionUtils","CreateGetter","Func<object, T>","public",True,False,"this Type type; string memberName; BindingFlags flags = DefaultBindingFlags"
"ReflectionUtils","CreateFieldAccessor","InstanceAccessor<object>","public",True,False,"this Type type; string fieldName; Type expectedFieldType = null; BindingFlags flags = DefaultBindingFlags"
"ReflectionUtils","CreateFieldAccessor","InstanceAccessor<FieldType>","public",True,False,"this Type type; string fieldName; Type expectedFieldType = null; BindingFlags flags = DefaultBindingFlags"
"ReflectionUtils","CreateStaticFieldAccessor","StaticAccessor<object>","public",True,False,"this Type type; string fieldName; Type expectedFieldType = null"
"ReflectionUtils","CreateStaticFieldAccessor","StaticAccessor<FieldType>","public",True,False,"this Type type; string fieldName; Type expectedFieldType = null"
"ReflectionUtils","CreatePropertyAccessor","InstanceAccessor<PropertyType>","public",True,False,"this Type type; string fieldName; Type expectedPropertyType = null; BindingFlags flags = DefaultBindingFlags"
"ReflectionUtils","CreateStaticPropertyAccessor","StaticAccessor<object>","public",True,False,"this Type type; string fieldName; Type expectedFieldType = null"
"ReflectionUtils","CreateStaticPropertyAccessor","StaticAccessor<FieldType>","public",True,False,"this Type type; string fieldName; Type expectedFieldType = null"
"ReflectionUtils","CreateMethodExceptionMessage","string","private",True,False,"Assembly assembly; string typeName; string methodName; BindingFlags flags"
"ReflectionUtils","CreateMethodExceptionMessage","string","private",True,False,"Assembly assembly; string typeName; string methodName; BindingFlags flags; Type delegateType"
"ReflectionUtils","CreateFieldExceptionMessage","string","private",True,False,"Assembly assembly; string typeName; string fieldName; BindingFlags flags"
"ReflectionUtils","CreateConstructorExceptionMessage","string","private",True,False,"Assembly assembly; string typeName; BindingFlags flags"
"ReflectionUtils","CreateConstructorExceptionMessage","string","private",True,False,"Assembly assembly; string typeName; Type[] types; BindingFlags flags"
"ReflectionUtils","CreateMethodDelegateInternal","T","private",True,False,"this Type type; string name; BindingFlags flags"
"ReflectionUtils","CreateMethodDelegateInternal","Delegate","private",True,False,"this Type type; string name; BindingFlags flags; Type delegateType"
"ReflectionUtils","GetMethodOrThrow","MethodInfo","private",True,False,"Type type; string name; BindingFlags flags; Type delegateType"
"ReflectionUtils","FindMethod","MethodInfo","private",True,False,"Type type; string name; BindingFlags flags; Type returnType; params Type[] parameters"
"ReflectionUtils","GetConstructorOrThrow","ConstructorInfo","private",True,False,"Type type; BindingFlags flags; Type delegateType; DelegateSwizzle[] swizzles; out DelegateSwizzle firstMatchingSwizzle"
"ReflectionUtils","GetMethodOrThrow","MethodInfo","private",True,False,"Type type; string name; BindingFlags flags; Type delegateType; DelegateSwizzle[] swizzles; out DelegateSwizzle firstMatchingSwizzle"
"ReflectionUtils","IsArrayOrList","bool","public",True,False,"this Type listType"
"ReflectionUtils","GetArrayOrListElementType","Type","public",True,False,"this Type listType"
"ReflectionUtils","MakeFuncType","Type","public",True,False,"params Type[] types"
"ReflectionUtils","GetFuncType","Type","private",True,False,"int argumentCount"
"ReflectionUtils","MakeActionType","Type","public",True,False,"params Type[] types"
"ReflectionUtils","GetActionType","Type","private",True,False,"int argumentCount"
"ReflectionUtils","CreateStaticAccessorInternal","StaticAccessor<T>","private",True,False,"MemberInfo member"
"ReflectionUtils","CreateAccessorInternal","InstanceAccessor<T>","private",True,False,"MemberInfo member"
"DelegateSwizzle","Make","DelegateSwizzle","public",True,False,"Expression<Func<In0, In1, Out0>> out0"
"DelegateSwizzle","Make","DelegateSwizzle","public",True,False,"Expression<Func<In0, In1, Out0>> out0; Expression<Func<In0, In1, Out1>> out1"
"DelegateSwizzle","Make","DelegateSwizzle","public",True,False,"Expression<Func<In0, In1, Out0>> out0; Expression<Func<In0, In1, Out1>> out1; Expression<Func<In0, In1, Out3>> out3"
"DelegateSwizzle","DelegateSwizzle","«ctor»","public",False,False,"Expression[] converters; Type[] types"
"SerializedPropertyUtilities","FindPropertyOrThrow","SerializedProperty","public",True,False,"this SerializedObject so; string propertyPath"
"SerializedPropertyUtilities","FindPropertyRelativeOrThrow","SerializedProperty","public",True,False,"this SerializedProperty sp; string relativePropertyPath"
"SerializedPropertyUtilities","FindPropertyRelativeToParentOrThrow","SerializedProperty","public",True,False,"this SerializedProperty property; string relativePath"
"SerializedPropertyUtilities","FindPropertyRelativeToParent","SerializedProperty","public",True,False,"this SerializedProperty property; string relativePath"
"SerializedPropertyUtilities","IsArrayElement","bool","public",True,False,"string propertyPath"
"SerializedPropertyUtilities","IsArrayElement","bool","public",True,False,"this SerializedProperty sp"
"SerializedPropertyUtilities","IsArrayElement","bool","public",True,False,"this SerializedProperty sp; out int index"
"SerializedPropertyUtilities","GetArrayFromArrayElement","SerializedProperty","public",True,False,"this SerializedProperty sp"
"SerializedPropertyUtilities","IsArrayProperty","bool","public",True,False,"this SerializedProperty sp"
"SerializedPropertyUtilities","ShouldIncludeChildren","bool","public",True,False,"this SerializedProperty sp"
"SerializedPropertyUtilities","GetHashCodeForPropertyPathWithoutArrayIndex","int","public",True,False,"this SerializedProperty sp"
"SerializedPropertyUtilities","GetChildren","SerializedPropertyEnumerable","public",True,False,"this SerializedProperty property; bool visibleOnly = true"
"SerializedPropertyUtilities","UpdateFixedBuffer","bool","internal",True,False,"this SerializedProperty sp; Action<int[], int> fill; Action<int[], int> update; bool write; bool force = false"
"SerializedPropertyEqualityComparer","Equals","bool","public",False,False,"SerializedProperty x; SerializedProperty y"
"SerializedPropertyEqualityComparer","GetHashCode","int","public",False,False,"SerializedProperty p"
"SerializedPropertyEnumerable","SerializedPropertyEnumerable","«ctor»","public",False,False,"SerializedProperty property; bool visible"
"SerializedPropertyEnumerable","GetEnumerator","SerializedPropertyEnumerator","public",False,False,""
"SerializedPropertyEnumerable","GetEnumerator","IEnumerator<SerializedProperty>","private",False,False,""
"SerializedPropertyEnumerable","GetEnumerator","IEnumerator","private",False,False,""
"SerializedPropertyEnumerator","SerializedPropertyEnumerator","«ctor»","public",False,False,"SerializedProperty parent; bool visible"
"SerializedPropertyEnumerator","Dispose","void","public",False,False,""
"SerializedPropertyEnumerator","MoveNext","bool","public",False,False,""
"SerializedPropertyEnumerator","Reset","void","public",False,False,""
"UnityInternal","FindAssembly","Assembly","private",True,False,"string name"
"LayerMatrixGUI","Draw","void","public",True,False,"GUIContent label; GetValueFunc getValue; SetValueFunc setValue"
"DecoratorDrawer","SetAttribute","void","public",True,False,"UnityEditor.DecoratorDrawer drawer; PropertyAttribute attribute"
"PropertyDrawer","SetAttribute","void","public",True,False,"UnityEditor.PropertyDrawer drawer; PropertyAttribute attribute"
"PropertyDrawer","SetFieldInfo","void","public",True,False,"UnityEditor.PropertyDrawer drawer; FieldInfo fieldInfo"
"ScriptAttributeUtility","GetHandler","PropertyHandler","public",True,False,"UnityEditor.SerializedProperty property"
"PropertyHandlerCache","GetHandler","PropertyHandler","public",False,False,"UnityEditor.SerializedProperty property"
"PropertyHandlerCache","SetHandler","void","public",False,False,"UnityEditor.SerializedProperty property; PropertyHandler newHandler"
"PropertyHandler","Wrap","PropertyHandler","internal",True,False,"object instance"
"PropertyHandler","New","PropertyHandler","public",True,False,""
"PropertyHandler","Equals","bool","public",False,False,"PropertyHandler other"
"PropertyHandler","GetHashCode","int","public",False,False,""
"PropertyHandler","Equals","bool","public",False,False,"object obj"
"InspectorWindow","InspectorWindow","«ctor»","public",False,False,"EditorWindow instance"
"SplitterGUILayout","BeginHorizontalSplit","void","public",True,False,"SplitterState splitterState; GUIStyle style; params GUILayoutOption[] options"
"SplitterGUILayout","BeginVerticalSplit","void","public",True,False,"SplitterState splitterState; GUIStyle style; params GUILayoutOption[] options"
"SplitterState","OnAfterDeserialize","void","private",False,False,""
"SplitterState","OnBeforeSerialize","void","private",False,False,""
"SplitterState","FromRelative","SplitterState","public",True,False,"float[] relativeSizes; int[] minSizes = null; int[] maxSizes = null; int splitSize = 0"
"SplitterState","FromRelativeInner","object","private",True,False,"float[] relativeSizes; int[] minSizes = null; int[] maxSizes = null; int splitSize = 0"
"SplitterState","ConvertArray","float[]","private",True,False,"Array value"
"InternalStyles","GetStyle","GUIStyle","private",True,False,"params string[] names"
"ArrayLengthAttributeDrawer","GetStyle","GUIStyle","private",False,False,""
"ArrayLengthAttributeDrawer","OnGUIInternal","void","protected",False,False,"Rect position; SerializedProperty property; GUIContent label"
"AssemblyNameAttributeDrawer","OnGUIInternal","void","protected",False,False,"Rect position; SerializedProperty property; GUIContent label"
"AssemblyNameAttributeDrawer","GetAssemblies","IEnumerable<AssemblyInfo>","private",True,False,"AsmDefType types"
"AssemblyInfo","AssemblyInfo","«ctor»","public",False,False,"string name; bool allowUnsafeCode; bool isPredefined"
"BinaryDataAttributeDrawer","OnGUIInternal","void","protected",False,False,"Rect position; SerializedProperty property; GUIContent label"
"BinaryDataAttributeDrawer","GetPropertyHeight","float","public",False,False,"SerializedProperty property; GUIContent label"
"DecoratingPropertyAttributeDrawer","DecoratingPropertyAttributeDrawer","«ctor»","public",False,False,""
"DecoratingPropertyAttributeDrawer","OnGUI","void","public",False,False,"Rect position; SerializedProperty property; GUIContent label"
"DecoratingPropertyAttributeDrawer","GetPropertyHeight","float","public",False,False,"SerializedProperty property; GUIContent label"
"DecoratingPropertyAttributeDrawer","GetPropertyHeightInternal","float","protected",False,False,"SerializedProperty property; GUIContent label"
"DecoratingPropertyAttributeDrawer","OnGUIInternal","void","protected",False,False,"Rect position; SerializedProperty property; GUIContent label"
"DecoratingPropertyAttributeDrawer","InvokeOnGUIOnNextDrawer","void","private",False,False,"DecoratingPropertyAttributeDrawer current; Rect position; SerializedProperty prop; GUIContent label"
"DecoratingPropertyAttributeDrawer","InvokeGetPropertyHeightOnNextDrawer","float","private",False,False,"SerializedProperty prop; GUIContent label"
"DecoratingPropertyAttributeDrawer","InvokeOnGUIInternal","void","private",False,False,"Rect position; SerializedProperty prop; GUIContent label"
"DecoratingPropertyAttributeDrawer","InvokeGetPropertyHeightInternal","float","private",False,False,"SerializedProperty prop; GUIContent label"
"DecoratingPropertyAttributeDrawer","EnsureInitialized","bool","protected",False,False,"SerializedProperty property"
"DecoratingPropertyAttributeDrawer","InitInjected","void","internal",False,False,"PropertyDrawer next"
"DecoratingPropertyAttributeDrawer","GetNextDrawer","PropertyDrawer","public",False,False,"SerializedProperty property"
"DecoratingPropertyAttributeDrawer","GetLogMessage","string","private",False,False,"string message"
"DirectoryPathAttributeDrawer","OnGUIInternal","void","protected",False,False,"Rect position; SerializedProperty property; GUIContent label"
"DirectoryPathAttributeDrawer","ExpandAndMakeAbsoluteSafe","string","private",True,False,"string path"
"DisplayAsEnumAttributeDrawer","OnGUIInternal","void","protected",False,False,"Rect position; SerializedProperty property; GUIContent label"
"DisplayNameAttributeDrawer","OnGUIInternal","void","protected",False,False,"Rect position; SerializedProperty property; GUIContent label"
"DoIfAttributeDrawer","CheckDraw","bool","internal",True,False,"DoIfAttributeBase doIf; SerializedObject serializedObject"
"DoIfAttributeDrawer","CheckDraw","bool","internal",True,False,"DoIfAttributeBase doIf; SerializedProperty property"
"DoIfAttributeDrawer","CheckProperty","bool","private",True,False,"DoIfAttributeBase doIf; SerializedProperty compareProperty"
"DoIfAttributeDrawer","CheckGetter","bool?","private",True,False,"DoIfAttributeBase doIf; SerializedObject serializedObject; int depth; string referencePath"
"DoIfAttributeDrawer","CheckCondition","bool","public",True,False,"DoIfAttributeBase attribute; double value"
"DoIfAttributeDrawer","CheckCondition","bool","public",True,False,"DoIfAttributeBase attribute; long value"
"DoIfAttributeDrawer","CheckCondition","bool","public",True,False,"DoIfAttributeBase attribute; object value"
"DrawIfAttributeDrawer","GetPropertyHeightInternal","float","protected",False,False,"SerializedProperty property; GUIContent label"
"DrawIfAttributeDrawer","OnGUIInternal","void","protected",False,False,"Rect position; SerializedProperty property; GUIContent label"
"DrawInlineAttributeDrawer","OnGUI","void","public",False,False,"Rect position; SerializedProperty property; GUIContent label"
"DrawInlineAttributeDrawer","GetPropertyHeight","float","public",False,False,"SerializedProperty property; GUIContent label"
"ExpandableEnumAttributeDrawer","OnGUIInternal","void","protected",False,False,"Rect position; SerializedProperty property; GUIContent label"
"ExpandableEnumAttributeDrawer","GetPropertyHeight","float","public",False,False,"SerializedProperty property; GUIContent label"
"ExpandableEnumAttributeDrawer","GetHelpPath","string","private",True,False,"SerializedProperty property; FieldInfo field"
"FieldEditorButtonAttributeDrawer","OnGUIInternal","void","protected",False,False,"Rect position; SerializedProperty property; GUIContent label"
"FieldEditorButtonAttributeDrawer","DrawButton","bool","private",True,False,"Rect buttonPosition; FieldEditorButtonAttribute attribute; Type targetObjectType; Object[] targetObjects"
"FieldEditorButtonAttributeDrawer","GetPropertyHeightInternal","float","protected",False,False,"SerializedProperty property; GUIContent label"
"HideArrayElementLabelAttributeDrawer","OnGUIInternal","void","protected",False,False,"Rect position; SerializedProperty property; GUIContent label"
"InlineHelpAttributeDrawer","GetPropertyHeightInternal","float","protected",False,False,"SerializedProperty property; GUIContent label"
"InlineHelpAttributeDrawer","OnGUIInternal","void","protected",False,False,"Rect position; SerializedProperty property; GUIContent label"
"InlineHelpAttributeDrawer","EnsureContentInitialized","void","private",False,False,"SerializedProperty property"
"InlineHelpAttributeDrawer","HasFoldout","bool","private",False,False,"PropertyDrawer nextDrawer; SerializedProperty property"
"InlineHelpAttributeDrawer","DrawInlineHelpBeforeProperty","(bool expanded, Rect buttonRect)","public",True,False,"GUIContent label; GUIContent helpContent; Rect propertyRect; int pathHash; int depth; bool hasFoldout; object context; bool drawHelp = false"
"InlineHelpAttributeDrawer","DrawInlineHelpAfterProperty","void","public",True,False,"Rect buttonRect; bool wasExpanded; GUIContent helpContent; Rect propertyRect"
"LayerAttributeDrawer","OnGUI","void","public",False,False,"Rect p; SerializedProperty prop; GUIContent label"
"LayerMatrixAttributeDrawer","OnGUIInternal","void","protected",False,False,"Rect position; SerializedProperty property; GUIContent label"
"LayerMatrixAttributeDrawer","GetPropertyHeight","float","public",False,False,"SerializedProperty property; GUIContent label"
"LayerMatrixPopup","LayerMatrixPopup","«ctor»","public",False,False,"string label; UnityInternal.LayerMatrixGUI.GetValueFunc getter; UnityInternal.LayerMatrixGUI.SetValueFunc setter"
"LayerMatrixPopup","OnGUI","void","public",False,False,"Rect rect"
"LayerMatrixPopup","GetWindowSize","Vector2","public",False,False,""
"MaxStringByteCountAttributeDrawer","OnGUIInternal","void","protected",False,False,"Rect position; SerializedProperty property; GUIContent label"
"MessageIfDrawerBase","GetPropertyHeightInternal","float","protected",False,False,"SerializedProperty property; GUIContent label"
"MessageIfDrawerBase","OnGUIInternal","void","protected",False,False,"Rect position; SerializedProperty property; GUIContent label"
"MessageIfDrawerBase","CalcBoxHeight","float","private",False,False,""
"PropertyDrawerForArrayWorkaround","PropertyDrawerForArrayWorkaround","«ctor»","public",False,False,""
"PropertyDrawerForArrayWorkaround","GetHeight","float","public",False,False,""
"PropertyDrawerForArrayWorkaround","GetDrawerType","Type","public",True,False,"Type attributeDrawerType"
"RedirectCustomPropertyDrawerAttribute","RedirectCustomPropertyDrawerAttribute","«ctor»","public",False,False,"Type attributeType; Type drawerType"
"DummyPropertyDrawer","GetPropertyHeight","float","public",False,False,"SerializedProperty property; GUIContent label"
"PropertyDrawerWithErrorHandling","OnGUI","void","public",False,False,"Rect position; SerializedProperty property; GUIContent label"
"PropertyDrawerWithErrorHandling","DrawDecoration","void","private",False,False,"Rect position; (string, MessageType, bool) decoration; bool hasLabel; bool drawButton = true; bool drawIcon = true"
"PropertyDrawerWithErrorHandling","GetDecoration","(string, MessageType, bool)?","private",False,False,"SerializedProperty property"
"PropertyDrawerWithErrorHandling","OnGUIInternal","void","protected",False,False,"Rect position; SerializedProperty property; GUIContent label"
"PropertyDrawerWithErrorHandling","ClearError","void","protected",False,False,""
"PropertyDrawerWithErrorHandling","ClearError","void","protected",False,False,"SerializedProperty property"
"PropertyDrawerWithErrorHandling","ClearErrorIfLostFocus","void","protected",False,False,""
"PropertyDrawerWithErrorHandling","SetError","void","protected",False,False,"string error"
"PropertyDrawerWithErrorHandling","SetError","void","protected",False,False,"Exception error"
"PropertyDrawerWithErrorHandling","SetWarning","void","protected",False,False,"string warning"
"PropertyDrawerWithErrorHandling","SetInfo","void","protected",False,False,"string message"
"RangeExAttributeDrawer","GetFloatValue","void","private",False,False,"SerializedProperty property; ref float? floatValue"
"RangeExAttributeDrawer","GetIntValue","void","private",False,False,"SerializedProperty property; ref int? intValue"
"RangeExAttributeDrawer","ApplyFloatValue","void","private",False,False,"SerializedProperty property; float floatValue"
"RangeExAttributeDrawer","ApplyIntValue","void","private",False,False,"SerializedProperty property; int intValue"
"RangeExAttributeDrawer","DrawFloatValue","void","private",False,False,"SerializedProperty property; Rect position; GUIContent label; ref float floatValue"
"RangeExAttributeDrawer","DrawIntValue","void","private",False,False,"SerializedProperty property; Rect position; GUIContent label; ref int intValue"
"RangeExAttributeDrawer","OnGUIInternal","void","protected",False,False,"Rect position; SerializedProperty property; GUIContent label"
"RangeExAttributeDrawer","DrawValuePopup","double","private",False,False,"Rect position; GUIContent label; int index; double min; double max; double[] values"
"RangeExAttributeDrawer","Clamp","float","private",False,False,"float value; RangeExAttribute attrib"
"RangeExAttributeDrawer","Clamp","int","private",False,False,"int value; RangeExAttribute attrib"
"RangeExAttributeDrawer","DrawValue","float","private",False,False,"SerializedProperty property; Rect position; GUIContent label; float floatValue"
"RangeExAttributeDrawer","DrawValue","int","private",False,False,"SerializedProperty property; Rect position; GUIContent label; int intValue"
"RangeExAttributeDrawer","FindValueIndex","int","private",False,False,"double val"
"RangeExAttributeDrawer","ApplyValue","void","private",False,False,""
"ReadOnlyAttributeDrawer","OnGUIInternal","void","protected",False,False,"Rect position; SerializedProperty property; GUIContent label"
"ScenePathAttributeDrawer","OnGUIInternal","void","protected",False,False,"Rect position; SerializedProperty property; GUIContent label"
"ScriptFieldDrawer","OnGUI","void","public",False,False,"Rect position; SerializedProperty property; GUIContent label"
"ScriptFieldDrawer","GetPropertyHeight","float","public",False,False,"SerializedProperty property; GUIContent label"
"ScriptFieldDrawer","EnsureInitialized","void","private",False,False,"SerializedProperty property"
"SerializableTypeDrawer","OnGUIInternal","void","protected",False,False,"Rect position; SerializedProperty property; GUIContent label"
"SerializableTypeDrawer","GetTypeContent","(string, MessageType, string)","public",True,False,"SerializedProperty property; bool requirePreserveAttribute; out SerializedProperty valueProperty"
"SerializeReferenceTypePickerAttributeDrawer","OnGUIInternal","void","protected",False,False,"Rect position; SerializedProperty property; GUIContent label"
"SpaceAfterAttributeDrawer","GetPropertyHeightInternal","float","protected",False,False,"SerializedProperty property; GUIContent label"
"SpaceAfterAttributeDrawer","OnGUIInternal","void","protected",False,False,"Rect position; SerializedProperty property; GUIContent label"
"ToggleLeftAttributeDrawer","OnGUI","void","public",False,False,"Rect position; SerializedProperty property; GUIContent label"
"UnitAttributeDrawer","EnsureInitialized","void","private",False,False,""
"UnitAttributeDrawer","OnGUIInternal","void","protected",False,False,"Rect position; SerializedProperty property; GUIContent label"
"UnitAttributeDrawer","DrawUnitOverlay","void","public",True,False,"Rect position; GUIContent label; SerializedPropertyType propertyType; bool isExpanded; bool odinStyle = false"
"UnitAttributeDrawer","UnitToLabel","string","public",True,False,"Units units"
"UnityAssetGuidAttributeDrawer","OnGUIInternal","void","protected",False,False,"Rect position; SerializedProperty property; GUIContent label"
"UnityAssetGuidAttributeDrawer","DrawMangledRawGuid","string","private",False,False,"Rect position; SerializedProperty property; GUIContent label"
"UnityAssetGuidAttributeDrawer","CopyAndMangleGuid","void","public",True,False,"byte* src; byte* dst"
"UnityAssetGuidAttributeDrawer","HasFoldout","bool","public",False,False,"SerializedProperty property"
"UnityResourcePathAttributeDrawer","OnGUIInternal","void","protected",False,False,"Rect position; SerializedProperty property; GUIContent label"
"FusionHierarchyWindowOverlay","Initialize","void","public",True,False,""
"FusionHierarchyWindowOverlay","HierarchyWindowOverlay","void","private",True,False,"int instanceId; Rect position"
"FusionHierarchyWindowOverlay","MakeRunnerContent","GUIContent","private",False,False,"NetworkRunner runner"
"FusionInstaller","FusionInstaller","«ctor»","private",True,False,""
"FusionInstaller","CheckDefineForRemoval","void","private",True,False,"ref string defines; Func<string, bool> check"
"FusionInstaller","TryAddDefine","void","private",True,False,"ref string defines; string targetDefine; Func<string, bool> check"
"FusionInstaller","BuildVersionDefines","IEnumerable<string>","private",True,False,""
"FusionInstaller","GetCurrentDefines","string","private",True,False,""
"FusionInstaller","SetCurrentDefines","void","private",True,False,"string defines"
"FusionSceneSetupAssistants","AddNetworkingToScene","void","public",True,False,""
"FusionSceneSetupAssistants","AddNetworkStartup","(FusionBootstrap, NetworkRunner)","public",True,False,""
"FusionSceneSetupAssistants","AddCurrentSceneToSettings","void","public",True,False,""
"FusionSceneSetupAssistants","DirtyAndSaveScene","void","public",True,False,"Scene scene"
"FusionSceneSetupAssistants","HandleAudioListeners","void","public",True,False,""
"FusionSceneSetupAssistants","HandleLights","void","public",True,False,""
"FusionSceneSetupAssistants","AddSceneToBuildSettings","void","public",True,False,"this Scene scene"
"ILWeaverUtils","RunWeaver","void","public",True,False,""
"NetworkBehaviourEditor","OnInspectorGUI","void","public",False,False,""
"NetworkBehaviourEditor","TransferBackingFields","bool","private",False,False,"bool backingFieldsToState"
"NetworkBehaviourEditor","DrawNetworkObjectCheck","void","private",False,False,""
"NetworkMecanimAnimatorBaker","PostprocessAnimator","bool","public",True,False,"NetworkMecanimAnimator animator"
"NetworkObjectBakerEditTime","NetworkObjectBakerEditTime","«ctor»","public",False,False,""
"NetworkObjectBakerEditTime","TryGetExecutionOrder","bool","protected",False,False,"MonoBehaviour obj; out int order"
"NetworkObjectBakerEditTime","SetDirty","void","protected",False,False,"MonoBehaviour obj"
"NetworkObjectBakerEditTime","GetSortKey","uint","protected",False,False,"NetworkObject obj"
"NetworkObjectBakerEditTime","PostprocessBehaviour","bool","protected",False,False,"SimulationBehaviour behaviour"
"NetworkObjectEditor","GetLoadInfoString","string","private",True,False,"NetworkObjectGuid guid"
"NetworkObjectEditor","OnInspectorGUI","void","public",False,False,""
"NetworkObjectEditor","Set","bool","private",True,False,"UnityEngine.Object host; ref T field; T value; Action<object> setDirty"
"NetworkObjectEditor","Set","bool","private",True,False,"UnityEngine.Object host; ref T[] field; List<T> value; Action<object> setDirty"
"NetworkObjectEditor","Trace","void","private",True,False,"string msg"
"NetworkObjectEditor","GetPrefabGuid","NetworkObjectGuid","public",True,False,"NetworkObject prefab"
"NetworkObjectEditor","GetInputAuthorityPopupContent","(int[] ids, GUIContent[] content, int currentIndex)","private",True,False,"NetworkObject obj"
"NetworkObjectEditor","DrawToggleFlag","void","private",False,False,"NetworkObjectFlags flag; string name; bool? force = null"
"NetworkObjectPostprocessor","NetworkObjectPostprocessor","«ctor»","private",True,False,""
"NetworkObjectPostprocessor","OnPostprocessAllAssets","void","private",True,False,"string[] importedAssets; string[] deletedAssets; string[] movedAssets; string[] movedFromAssetPaths"
"NetworkObjectPostprocessor","IsPrefabPath","bool","private",True,False,"string path"
"NetworkObjectPostprocessor","IsNetworkObjectPrefab","bool","private",True,False,"string path; out NetworkObject no"
"NetworkObjectPostprocessor","OnPostprocessPrefab","void","private",False,False,"GameObject prefab"
"NetworkObjectPostprocessor","BakePrefab","bool","private",True,False,"string prefabPath; out GameObject root"
"NetworkObjectPostprocessor","OnPlaymodeChange","void","private",True,False,"PlayModeStateChange change"
"NetworkObjectPostprocessor","OnSceneSaving","void","private",True,False,"Scene scene; string path"
"NetworkObjectPostprocessor","BakeAllOpenScenes","void","public",True,False,""
"NetworkObjectPostprocessor","BakeScene","void","public",True,False,"Scene scene"
"NetworkObjectBakePrefabArgs","NetworkObjectBakePrefabArgs","«ctor»","public",False,False,"NetworkObjectBaker baker; GameObject loadedPrefabRoot; string path"
"NetworkObjectBakeSceneArgs","NetworkObjectBakeSceneArgs","«ctor»","public",False,False,"NetworkObjectBaker baker; Scene scene"
"INetworkAssetSourceFactory","TryCreatePrefabSource","INetworkPrefabSource","public",False,False,"in NetworkAssetSourceFactoryContext context"
"NetworkAssetSourceFactory","TryCreatePrefabSource","INetworkPrefabSource","public",False,False,"in NetworkAssetSourceFactoryContext context; bool removeFaultedFactories = true"
"NetworkAssetSourceFactoryStatic","TryCreatePrefabSource","INetworkPrefabSource","public",False,False,"in NetworkAssetSourceFactoryContext context"
"NetworkAssetSourceFactoryResource","TryCreatePrefabSource","INetworkPrefabSource","public",False,False,"in NetworkAssetSourceFactoryContext context"
"NetworkRunnerEditor","Label","void","private",False,False,"string label; T value"
"NetworkRunnerEditor","OnInspectorGUI","void","public",False,False,""
"NetworkTRSPEditor","OnInspectorGUI","void","public",False,False,""
"PhotonAppSettingsEditor","OnInspectorGUI","void","public",False,False,""
"PhotonAppSettingsEditor","PingNetworkProjectConfigAsset","void","public",True,False,""
"ReflectionUtils","GetCSharpConstraints","string","public",True,False,"this Type type"
"ReflectionUtils","GetCSharpTypeName","string","public",True,False,"this Type type; string suffix = null; bool includeNamespace = true; bool includeGenerics = true; bool useGenericNames = false; bool shortNameForBuiltIns = true"
"ReflectionUtils","GetCSharpTypeGenerics","string","public",True,False,"this Type type; bool useGenericNames = false; bool useGenericPlaceholders = false"
"ReflectionUtils","GetCSharpAttributeDefinition","string","public",True,False,"this MemberInfo type"
